ENTITY_CD,SCHOOL_NAME,YEAR,DISTRICT_CD,DISTRICT_NAME,BOCES_CD,BOCES_NAME,COUNTY_CD,COUNTY_NAME,NEEDS_INDEX
6.50101E+11,NEWARK SENIOR HIGH SCHOOL,2010,65010106,NEWARK CENTRAL SCHOOL DISTRICT,4390,BOCES ONTAR-SENEC-YATES-CAYUGA-WAYNE,65,WAYNE,4
6.50301E+11,SAVANNAH ELEMENTARY SCHOOL,2008,65030104,CLYDE-SAVANNAH CENTRAL SCHOOL DISTRICT,4390,BOCES ONTAR-SENEC-YATES-CAYUGA-WAYNE,65,WAYNE,4
6.50301E+11,SAVANNAH ELEMENTARY SCHOOL,2009,65030104,CLYDE-SAVANNAH CENTRAL SCHOOL DISTRICT,4390,BOCES ONTAR-SENEC-YATES-CAYUGA-WAYNE,65,WAYNE,4
6.50301E+11,SAVANNAH ELEMENTARY SCHOOL,2010,65030104,CLYDE-SAVANNAH CENTRAL SCHOOL DISTRICT,4390,BOCES ONTAR-SENEC-YATES-CAYUGA-WAYNE,65,WAYNE,4
6.50301E+11,CLYDE ELEMENTARY SCHOOL,2008,65030104,CLYDE-SAVANNAH CENTRAL SCHOOL DISTRICT,4390,BOCES ONTAR-SENEC-YATES-CAYUGA-WAYNE,65,WAYNE,4
6.50301E+11,CLYDE ELEMENTARY SCHOOL,2009,65030104,CLYDE-SAVANNAH CENTRAL SCHOOL DISTRICT,4390,BOCES ONTAR-SENEC-YATES-CAYUGA-WAYNE,65,WAYNE,4
6.50301E+11,CLYDE ELEMENTARY SCHOOL,2010,65030104,CLYDE-SAVANNAH CENTRAL SCHOOL DISTRICT,4390,BOCES ONTAR-SENEC-YATES-CAYUGA-WAYNE,65,WAYNE,4
6.50301E+11,CLYDE JUNIOR-SENIOR HIGH SCHOOL,2008,65030104,CLYDE-SAVANNAH CENTRAL SCHOOL DISTRICT,4390,BOCES ONTAR-SENEC-YATES-CAYUGA-WAYNE,65,WAYNE,4
6.50301E+11,CLYDE JUNIOR-SENIOR HIGH SCHOOL,2009,65030104,CLYDE-SAVANNAH CENTRAL SCHOOL DISTRICT,4390,BOCES ONTAR-SENEC-YATES-CAYUGA-WAYNE,65,WAYNE,4
6.50301E+11,CLYDE JUNIOR-SENIOR HIGH SCHOOL,2010,65030104,CLYDE-SAVANNAH CENTRAL SCHOOL DISTRICT,4390,BOCES ONTAR-SENEC-YATES-CAYUGA-WAYNE,65,WAYNE,4
6.50501E+11,LYONS ELEMENTARY SCHOOL,2008,65050104,LYONS CENTRAL SCHOOL DISTRICT,4390,BOCES ONTAR-SENEC-YATES-CAYUGA-WAYNE,65,WAYNE,4
6.50501E+11,LYONS ELEMENTARY SCHOOL,2009,65050104,LYONS CENTRAL SCHOOL DISTRICT,4390,BOCES ONTAR-SENEC-YATES-CAYUGA-WAYNE,65,WAYNE,4
6.50501E+11,LYONS ELEMENTARY SCHOOL,2010,65050104,LYONS CENTRAL SCHOOL DISTRICT,4390,BOCES ONTAR-SENEC-YATES-CAYUGA-WAYNE,65,WAYNE,4
6.50501E+11,LYONS SENIOR HIGH SCHOOL,2008,65050104,LYONS CENTRAL SCHOOL DISTRICT,4390,BOCES ONTAR-SENEC-YATES-CAYUGA-WAYNE,65,WAYNE,4
6.50501E+11,LYONS SENIOR HIGH SCHOOL,2009,65050104,LYONS CENTRAL SCHOOL DISTRICT,4390,BOCES ONTAR-SENEC-YATES-CAYUGA-WAYNE,65,WAYNE,4
6.50501E+11,LYONS SENIOR HIGH SCHOOL,2010,65050104,LYONS CENTRAL SCHOOL DISTRICT,4390,BOCES ONTAR-SENEC-YATES-CAYUGA-WAYNE,65,WAYNE,4
6.50501E+11,LYONS MIDDLE SCHOOL,2008,65050104,LYONS CENTRAL SCHOOL DISTRICT,4390,BOCES ONTAR-SENEC-YATES-CAYUGA-WAYNE,65,WAYNE,4
6.50501E+11,LYONS MIDDLE SCHOOL,2009,65050104,LYONS CENTRAL SCHOOL DISTRICT,4390,BOCES ONTAR-SENEC-YATES-CAYUGA-WAYNE,65,WAYNE,4
6.50501E+11,LYONS MIDDLE SCHOOL,2010,65050104,LYONS CENTRAL SCHOOL DISTRICT,4390,BOCES ONTAR-SENEC-YATES-CAYUGA-WAYNE,65,WAYNE,4
6.50701E+11,MARION ELEMENTARY SCHOOL,2008,65070104,MARION CENTRAL SCHOOL DISTRICT,4390,BOCES ONTAR-SENEC-YATES-CAYUGA-WAYNE,65,WAYNE,5
6.50701E+11,MARION ELEMENTARY SCHOOL,2009,65070104,MARION CENTRAL SCHOOL DISTRICT,4390,BOCES ONTAR-SENEC-YATES-CAYUGA-WAYNE,65,WAYNE,5
6.50701E+11,MARION ELEMENTARY SCHOOL,2010,65070104,MARION CENTRAL SCHOOL DISTRICT,4390,BOCES ONTAR-SENEC-YATES-CAYUGA-WAYNE,65,WAYNE,5
6.50701E+11,MARION JUNIOR-SENIOR HIGH SCHOOL,2008,65070104,MARION CENTRAL SCHOOL DISTRICT,4390,BOCES ONTAR-SENEC-YATES-CAYUGA-WAYNE,65,WAYNE,5
6.50701E+11,MARION JUNIOR-SENIOR HIGH SCHOOL,2009,65070104,MARION CENTRAL SCHOOL DISTRICT,4390,BOCES ONTAR-SENEC-YATES-CAYUGA-WAYNE,65,WAYNE,5
6.50701E+11,MARION JUNIOR-SENIOR HIGH SCHOOL,2010,65070104,MARION CENTRAL SCHOOL DISTRICT,4390,BOCES ONTAR-SENEC-YATES-CAYUGA-WAYNE,65,WAYNE,5
6.50801E+11,ONTARIO ELEMENTARY SCHOOL,2008,65080106,WAYNE CENTRAL SCHOOL DISTRICT,4390,BOCES ONTAR-SENEC-YATES-CAYUGA-WAYNE,65,WAYNE,5
6.50801E+11,ONTARIO ELEMENTARY SCHOOL,2009,65080106,WAYNE CENTRAL SCHOOL DISTRICT,4390,BOCES ONTAR-SENEC-YATES-CAYUGA-WAYNE,65,WAYNE,5
6.50801E+11,ONTARIO ELEMENTARY SCHOOL,2010,65080106,WAYNE CENTRAL SCHOOL DISTRICT,4390,BOCES ONTAR-SENEC-YATES-CAYUGA-WAYNE,65,WAYNE,5
6.50801E+11,WAYNE SENIOR HIGH SCHOOL,2008,65080106,WAYNE CENTRAL SCHOOL DISTRICT,4390,BOCES ONTAR-SENEC-YATES-CAYUGA-WAYNE,65,WAYNE,5
6.50801E+11,WAYNE SENIOR HIGH SCHOOL,2009,65080106,WAYNE CENTRAL SCHOOL DISTRICT,4390,BOCES ONTAR-SENEC-YATES-CAYUGA-WAYNE,65,WAYNE,5
6.50801E+11,WAYNE SENIOR HIGH SCHOOL,2010,65080106,WAYNE CENTRAL SCHOOL DISTRICT,4390,BOCES ONTAR-SENEC-YATES-CAYUGA-WAYNE,65,WAYNE,5
6.50801E+11,ONTARIO PRIMARY SCHOOL,2008,65080106,WAYNE CENTRAL SCHOOL DISTRICT,4390,BOCES ONTAR-SENEC-YATES-CAYUGA-WAYNE,65,WAYNE,5
6.50801E+11,ONTARIO PRIMARY SCHOOL,2009,65080106,WAYNE CENTRAL SCHOOL DISTRICT,4390,BOCES ONTAR-SENEC-YATES-CAYUGA-WAYNE,65,WAYNE,5
6.50801E+11,ONTARIO PRIMARY SCHOOL,2010,65080106,WAYNE CENTRAL SCHOOL DISTRICT,4390,BOCES ONTAR-SENEC-YATES-CAYUGA-WAYNE,65,WAYNE,5
6.50801E+11,WAYNE CENTRAL MIDDLE SCHOOL,2008,65080106,WAYNE CENTRAL SCHOOL DISTRICT,4390,BOCES ONTAR-SENEC-YATES-CAYUGA-WAYNE,65,WAYNE,5
6.50801E+11,WAYNE CENTRAL MIDDLE SCHOOL,2009,65080106,WAYNE CENTRAL SCHOOL DISTRICT,4390,BOCES ONTAR-SENEC-YATES-CAYUGA-WAYNE,65,WAYNE,5
6.50801E+11,WAYNE CENTRAL MIDDLE SCHOOL,2010,65080106,WAYNE CENTRAL SCHOOL DISTRICT,4390,BOCES ONTAR-SENEC-YATES-CAYUGA-WAYNE,65,WAYNE,5
6.50801E+11,FREEWILL ELEMENTARY SCHOOL,2008,65080106,WAYNE CENTRAL SCHOOL DISTRICT,4390,BOCES ONTAR-SENEC-YATES-CAYUGA-WAYNE,65,WAYNE,5
6.50801E+11,FREEWILL ELEMENTARY SCHOOL,2009,65080106,WAYNE CENTRAL SCHOOL DISTRICT,4390,BOCES ONTAR-SENEC-YATES-CAYUGA-WAYNE,65,WAYNE,5
6.50801E+11,FREEWILL ELEMENTARY SCHOOL,2010,65080106,WAYNE CENTRAL SCHOOL DISTRICT,4390,BOCES ONTAR-SENEC-YATES-CAYUGA-WAYNE,65,WAYNE,5
6.50901E+11,PALMYRA-MACEDON SENIOR HIGH SCHOOL,2008,65090106,PALMYRA-MACEDON CENTRAL SCHOOL DISTRICT,4390,BOCES ONTAR-SENEC-YATES-CAYUGA-WAYNE,65,WAYNE,5
6.50901E+11,PALMYRA-MACEDON SENIOR HIGH SCHOOL,2009,65090106,PALMYRA-MACEDON CENTRAL SCHOOL DISTRICT,4390,BOCES ONTAR-SENEC-YATES-CAYUGA-WAYNE,65,WAYNE,5
6.50901E+11,PALMYRA-MACEDON SENIOR HIGH SCHOOL,2010,65090106,PALMYRA-MACEDON CENTRAL SCHOOL DISTRICT,4390,BOCES ONTAR-SENEC-YATES-CAYUGA-WAYNE,65,WAYNE,5
6.50901E+11,MACEDON ELEMENTARY SCHOOL,2008,65090106,PALMYRA-MACEDON CENTRAL SCHOOL DISTRICT,4390,BOCES ONTAR-SENEC-YATES-CAYUGA-WAYNE,65,WAYNE,5
6.50901E+11,MACEDON ELEMENTARY SCHOOL,2009,65090106,PALMYRA-MACEDON CENTRAL SCHOOL DISTRICT,4390,BOCES ONTAR-SENEC-YATES-CAYUGA-WAYNE,65,WAYNE,5
6.50901E+11,PALMYRA-MACEDON INTERMEDIATE SCHOOL,2010,65090106,PALMYRA-MACEDON CENTRAL SCHOOL DISTRICT,4390,BOCES ONTAR-SENEC-YATES-CAYUGA-WAYNE,65,WAYNE,5
6.50901E+11,PALMYRA ELEMENTARY SCHOOL,2008,65090106,PALMYRA-MACEDON CENTRAL SCHOOL DISTRICT,4390,BOCES ONTAR-SENEC-YATES-CAYUGA-WAYNE,65,WAYNE,5
6.50901E+11,PALMYRA ELEMENTARY SCHOOL,2009,65090106,PALMYRA-MACEDON CENTRAL SCHOOL DISTRICT,4390,BOCES ONTAR-SENEC-YATES-CAYUGA-WAYNE,65,WAYNE,5
6.50901E+11,PALMYRA-MACEDON PRIMARY SCHOOL,2010,65090106,PALMYRA-MACEDON CENTRAL SCHOOL DISTRICT,4390,BOCES ONTAR-SENEC-YATES-CAYUGA-WAYNE,65,WAYNE,5
6.50901E+11,PALMYRA-MACEDON MIDDLE SCHOOL,2008,65090106,PALMYRA-MACEDON CENTRAL SCHOOL DISTRICT,4390,BOCES ONTAR-SENEC-YATES-CAYUGA-WAYNE,65,WAYNE,5
6.50901E+11,PALMYRA-MACEDON MIDDLE SCHOOL,2009,65090106,PALMYRA-MACEDON CENTRAL SCHOOL DISTRICT,4390,BOCES ONTAR-SENEC-YATES-CAYUGA-WAYNE,65,WAYNE,5
6.50901E+11,PALMYRA-MACEDON MIDDLE SCHOOL,2010,65090106,PALMYRA-MACEDON CENTRAL SCHOOL DISTRICT,4390,BOCES ONTAR-SENEC-YATES-CAYUGA-WAYNE,65,WAYNE,5
6.50902E+11,RUBEN A CIRILLO HIGH SCHOOL,2008,65090204,GANANDA CENTRAL SCHOOL DISTRICT,4390,BOCES ONTAR-SENEC-YATES-CAYUGA-WAYNE,65,WAYNE,5
6.50902E+11,RUBEN A CIRILLO HIGH SCHOOL,2009,65090204,GANANDA CENTRAL SCHOOL DISTRICT,4390,BOCES ONTAR-SENEC-YATES-CAYUGA-WAYNE,65,WAYNE,5
6.50902E+11,RUBEN A CIRILLO HIGH SCHOOL,2010,65090204,GANANDA CENTRAL SCHOOL DISTRICT,4390,BOCES ONTAR-SENEC-YATES-CAYUGA-WAYNE,65,WAYNE,5
6.50902E+11,RICHARD MANN ELEMENTARY SCHOOL,2008,65090204,GANANDA CENTRAL SCHOOL DISTRICT,4390,BOCES ONTAR-SENEC-YATES-CAYUGA-WAYNE,65,WAYNE,5
6.50902E+11,RICHARD MANN ELEMENTARY SCHOOL,2009,65090204,GANANDA CENTRAL SCHOOL DISTRICT,4390,BOCES ONTAR-SENEC-YATES-CAYUGA-WAYNE,65,WAYNE,5
6.50902E+11,RICHARD MANN ELEMENTARY SCHOOL,2010,65090204,GANANDA CENTRAL SCHOOL DISTRICT,4390,BOCES ONTAR-SENEC-YATES-CAYUGA-WAYNE,65,WAYNE,5
6.50902E+11,GANANDA MIDDLE SCHOOL,2008,65090204,GANANDA CENTRAL SCHOOL DISTRICT,4390,BOCES ONTAR-SENEC-YATES-CAYUGA-WAYNE,65,WAYNE,5
6.50902E+11,GANANDA MIDDLE SCHOOL,2009,65090204,GANANDA CENTRAL SCHOOL DISTRICT,4390,BOCES ONTAR-SENEC-YATES-CAYUGA-WAYNE,65,WAYNE,5
6.50902E+11,GANANDA MIDDLE SCHOOL,2010,65090204,GANANDA CENTRAL SCHOOL DISTRICT,4390,BOCES ONTAR-SENEC-YATES-CAYUGA-WAYNE,65,WAYNE,5
6.51201E+11,SODUS ELEMENTARY SCHOOL,2010,65120106,SODUS CENTRAL SCHOOL DISTRICT,4390,BOCES ONTAR-SENEC-YATES-CAYUGA-WAYNE,65,WAYNE,4
6.51201E+11,SODUS PRIMARY SCHOOL,2008,65120106,SODUS CENTRAL SCHOOL DISTRICT,4390,BOCES ONTAR-SENEC-YATES-CAYUGA-WAYNE,65,WAYNE,4
6.51201E+11,SODUS PRIMARY SCHOOL,2009,65120106,SODUS CENTRAL SCHOOL DISTRICT,4390,BOCES ONTAR-SENEC-YATES-CAYUGA-WAYNE,65,WAYNE,4
6.51201E+11,SODUS INTERMEDIATE SCHOOL,2008,65120106,SODUS CENTRAL SCHOOL DISTRICT,4390,BOCES ONTAR-SENEC-YATES-CAYUGA-WAYNE,65,WAYNE,4
6.51201E+11,SODUS INTERMEDIATE SCHOOL,2009,65120106,SODUS CENTRAL SCHOOL DISTRICT,4390,BOCES ONTAR-SENEC-YATES-CAYUGA-WAYNE,65,WAYNE,4
6.51201E+11,SODUS HIGH SCHOOL,2008,65120106,SODUS CENTRAL SCHOOL DISTRICT,4390,BOCES ONTAR-SENEC-YATES-CAYUGA-WAYNE,65,WAYNE,4
6.51201E+11,SODUS HIGH SCHOOL,2009,65120106,SODUS CENTRAL SCHOOL DISTRICT,4390,BOCES ONTAR-SENEC-YATES-CAYUGA-WAYNE,65,WAYNE,4
6.51201E+11,SODUS HIGH SCHOOL,2010,65120106,SODUS CENTRAL SCHOOL DISTRICT,4390,BOCES ONTAR-SENEC-YATES-CAYUGA-WAYNE,65,WAYNE,4
6.51201E+11,SODUS MIDDLE SCHOOL,2008,65120106,SODUS CENTRAL SCHOOL DISTRICT,4390,BOCES ONTAR-SENEC-YATES-CAYUGA-WAYNE,65,WAYNE,4
6.51201E+11,SODUS MIDDLE SCHOOL,2009,65120106,SODUS CENTRAL SCHOOL DISTRICT,4390,BOCES ONTAR-SENEC-YATES-CAYUGA-WAYNE,65,WAYNE,4
6.51201E+11,SODUS MIDDLE SCHOOL,2010,65120106,SODUS CENTRAL SCHOOL DISTRICT,4390,BOCES ONTAR-SENEC-YATES-CAYUGA-WAYNE,65,WAYNE,4
6.51402E+11,WILLIAMSON MIDDLE SCHOOL,2008,65140204,WILLIAMSON CENTRAL SCHOOL DISTRICT,4390,BOCES ONTAR-SENEC-YATES-CAYUGA-WAYNE,65,WAYNE,5
6.51402E+11,WILLIAMSON MIDDLE SCHOOL,2009,65140204,WILLIAMSON CENTRAL SCHOOL DISTRICT,4390,BOCES ONTAR-SENEC-YATES-CAYUGA-WAYNE,65,WAYNE,5
6.51402E+11,WILLIAMSON MIDDLE SCHOOL,2010,65140204,WILLIAMSON CENTRAL SCHOOL DISTRICT,4390,BOCES ONTAR-SENEC-YATES-CAYUGA-WAYNE,65,WAYNE,5
6.51402E+11,WILLIAMSON SENIOR HIGH SCHOOL,2008,65140204,WILLIAMSON CENTRAL SCHOOL DISTRICT,4390,BOCES ONTAR-SENEC-YATES-CAYUGA-WAYNE,65,WAYNE,5
6.51402E+11,WILLIAMSON SENIOR HIGH SCHOOL,2009,65140204,WILLIAMSON CENTRAL SCHOOL DISTRICT,4390,BOCES ONTAR-SENEC-YATES-CAYUGA-WAYNE,65,WAYNE,5
6.51402E+11,WILLIAMSON SENIOR HIGH SCHOOL,2010,65140204,WILLIAMSON CENTRAL SCHOOL DISTRICT,4390,BOCES ONTAR-SENEC-YATES-CAYUGA-WAYNE,65,WAYNE,5
6.51402E+11,WILLIAMSON ELEMENTARY SCHOOL,2008,65140204,WILLIAMSON CENTRAL SCHOOL DISTRICT,4390,BOCES ONTAR-SENEC-YATES-CAYUGA-WAYNE,65,WAYNE,5
6.51402E+11,WILLIAMSON ELEMENTARY SCHOOL,2009,65140204,WILLIAMSON CENTRAL SCHOOL DISTRICT,4390,BOCES ONTAR-SENEC-YATES-CAYUGA-WAYNE,65,WAYNE,5
6.51402E+11,WILLIAMSON ELEMENTARY SCHOOL,2010,65140204,WILLIAMSON CENTRAL SCHOOL DISTRICT,4390,BOCES ONTAR-SENEC-YATES-CAYUGA-WAYNE,65,WAYNE,5
6.51501E+11,FLORENTINE HENDRICK ELEMENTARY SCHOOL,2008,65150106,NORTH ROSE-WOLCOTT CENTRAL SCHOOL DISTRICT,4390,BOCES ONTAR-SENEC-YATES-CAYUGA-WAYNE,65,WAYNE,4
6.51501E+11,FLORENTINE HENDRICK ELEMENTARY SCHOOL,2009,65150106,NORTH ROSE-WOLCOTT CENTRAL SCHOOL DISTRICT,4390,BOCES ONTAR-SENEC-YATES-CAYUGA-WAYNE,65,WAYNE,4
6.51501E+11,FLORENTINE HENDRICK ELEMENTARY SCHOOL,2010,65150106,NORTH ROSE-WOLCOTT CENTRAL SCHOOL DISTRICT,4390,BOCES ONTAR-SENEC-YATES-CAYUGA-WAYNE,65,WAYNE,4
6.51501E+11,NORTH ROSE ELEMENTARY SCHOOL,2008,65150106,NORTH ROSE-WOLCOTT CENTRAL SCHOOL DISTRICT,4390,BOCES ONTAR-SENEC-YATES-CAYUGA-WAYNE,65,WAYNE,4
6.51501E+11,NORTH ROSE ELEMENTARY SCHOOL,2009,65150106,NORTH ROSE-WOLCOTT CENTRAL SCHOOL DISTRICT,4390,BOCES ONTAR-SENEC-YATES-CAYUGA-WAYNE,65,WAYNE,4
6.51501E+11,NORTH ROSE ELEMENTARY SCHOOL,2010,65150106,NORTH ROSE-WOLCOTT CENTRAL SCHOOL DISTRICT,4390,BOCES ONTAR-SENEC-YATES-CAYUGA-WAYNE,65,WAYNE,4
6.51501E+11,NORTH ROSE-WOLCOTT MIDDLE SCHOOL,2008,65150106,NORTH ROSE-WOLCOTT CENTRAL SCHOOL DISTRICT,4390,BOCES ONTAR-SENEC-YATES-CAYUGA-WAYNE,65,WAYNE,4
6.51501E+11,NORTH ROSE-WOLCOTT MIDDLE SCHOOL,2009,65150106,NORTH ROSE-WOLCOTT CENTRAL SCHOOL DISTRICT,4390,BOCES ONTAR-SENEC-YATES-CAYUGA-WAYNE,65,WAYNE,4
6.51501E+11,NORTH ROSE-WOLCOTT MIDDLE SCHOOL,2010,65150106,NORTH ROSE-WOLCOTT CENTRAL SCHOOL DISTRICT,4390,BOCES ONTAR-SENEC-YATES-CAYUGA-WAYNE,65,WAYNE,4
6.51501E+11,NORTH ROSE-WOLCOTT HIGH SCHOOL,2008,65150106,NORTH ROSE-WOLCOTT CENTRAL SCHOOL DISTRICT,4390,BOCES ONTAR-SENEC-YATES-CAYUGA-WAYNE,65,WAYNE,4
6.51501E+11,NORTH ROSE-WOLCOTT HIGH SCHOOL,2009,65150106,NORTH ROSE-WOLCOTT CENTRAL SCHOOL DISTRICT,4390,BOCES ONTAR-SENEC-YATES-CAYUGA-WAYNE,65,WAYNE,4
6.51501E+11,NORTH ROSE-WOLCOTT HIGH SCHOOL,2010,65150106,NORTH ROSE-WOLCOTT CENTRAL SCHOOL DISTRICT,4390,BOCES ONTAR-SENEC-YATES-CAYUGA-WAYNE,65,WAYNE,4
6.51503E+11,MARGARET W CUYLER ELEMENTARY SCHOOL,2008,65150304,RED CREEK CENTRAL SCHOOL DISTRICT,4390,BOCES ONTAR-SENEC-YATES-CAYUGA-WAYNE,65,WAYNE,4
6.51503E+11,MARGARET W CUYLER ELEMENTARY SCHOOL,2009,65150304,RED CREEK CENTRAL SCHOOL DISTRICT,4390,BOCES ONTAR-SENEC-YATES-CAYUGA-WAYNE,65,WAYNE,4
6.51503E+11,MARGARET W CUYLER ELEMENTARY SCHOOL,2010,65150304,RED CREEK CENTRAL SCHOOL DISTRICT,4390,BOCES ONTAR-SENEC-YATES-CAYUGA-WAYNE,65,WAYNE,4
6.51503E+11,RED CREEK HIGH SCHOOL,2008,65150304,RED CREEK CENTRAL SCHOOL DISTRICT,4390,BOCES ONTAR-SENEC-YATES-CAYUGA-WAYNE,65,WAYNE,4
6.51503E+11,RED CREEK HIGH SCHOOL,2009,65150304,RED CREEK CENTRAL SCHOOL DISTRICT,4390,BOCES ONTAR-SENEC-YATES-CAYUGA-WAYNE,65,WAYNE,4
6.51503E+11,RED CREEK HIGH SCHOOL,2010,65150304,RED CREEK CENTRAL SCHOOL DISTRICT,4390,BOCES ONTAR-SENEC-YATES-CAYUGA-WAYNE,65,WAYNE,4
6.51503E+11,RED CREEK MIDDLE SCHOOL,2008,65150304,RED CREEK CENTRAL SCHOOL DISTRICT,4390,BOCES ONTAR-SENEC-YATES-CAYUGA-WAYNE,65,WAYNE,4
6.51503E+11,RED CREEK MIDDLE SCHOOL,2009,65150304,RED CREEK CENTRAL SCHOOL DISTRICT,4390,BOCES ONTAR-SENEC-YATES-CAYUGA-WAYNE,65,WAYNE,4
6.51503E+11,RED CREEK MIDDLE SCHOOL,2010,65150304,RED CREEK CENTRAL SCHOOL DISTRICT,4390,BOCES ONTAR-SENEC-YATES-CAYUGA-WAYNE,65,WAYNE,4
6.60101E+11,INCREASE MILLER ELEMENTARY SCHOOL,2008,66010103,KATONAH-LEWISBORO UNION FREE SCHOOL DISTRICT,4890,BOCES PUTNAM-NORTHERN WESTCHESTER,66,WESTCHESTER,6
6.60101E+11,INCREASE MILLER ELEMENTARY SCHOOL,2009,66010103,KATONAH-LEWISBORO UNION FREE SCHOOL DISTRICT,4890,BOCES PUTNAM-NORTHERN WESTCHESTER,66,WESTCHESTER,6
6.60101E+11,INCREASE MILLER ELEMENTARY SCHOOL,2010,66010103,KATONAH-LEWISBORO UNION FREE SCHOOL DISTRICT,4890,BOCES PUTNAM-NORTHERN WESTCHESTER,66,WESTCHESTER,6
6.60101E+11,KATONAH ELEMENTARY SCHOOL,2008,66010103,KATONAH-LEWISBORO UNION FREE SCHOOL DISTRICT,4890,BOCES PUTNAM-NORTHERN WESTCHESTER,66,WESTCHESTER,6
6.60101E+11,KATONAH ELEMENTARY SCHOOL,2009,66010103,KATONAH-LEWISBORO UNION FREE SCHOOL DISTRICT,4890,BOCES PUTNAM-NORTHERN WESTCHESTER,66,WESTCHESTER,6
6.60101E+11,KATONAH ELEMENTARY SCHOOL,2010,66010103,KATONAH-LEWISBORO UNION FREE SCHOOL DISTRICT,4890,BOCES PUTNAM-NORTHERN WESTCHESTER,66,WESTCHESTER,6
6.60101E+11,LEWISBORO ELEMENTARY SCHOOL,2008,66010103,KATONAH-LEWISBORO UNION FREE SCHOOL DISTRICT,4890,BOCES PUTNAM-NORTHERN WESTCHESTER,66,WESTCHESTER,6
6.60101E+11,LEWISBORO ELEMENTARY SCHOOL,2009,66010103,KATONAH-LEWISBORO UNION FREE SCHOOL DISTRICT,4890,BOCES PUTNAM-NORTHERN WESTCHESTER,66,WESTCHESTER,6
6.60101E+11,LEWISBORO ELEMENTARY SCHOOL,2010,66010103,KATONAH-LEWISBORO UNION FREE SCHOOL DISTRICT,4890,BOCES PUTNAM-NORTHERN WESTCHESTER,66,WESTCHESTER,6
6.60101E+11,JOHN JAY HIGH SCHOOL,2008,66010103,KATONAH-LEWISBORO UNION FREE SCHOOL DISTRICT,4890,BOCES PUTNAM-NORTHERN WESTCHESTER,66,WESTCHESTER,6
6.60101E+11,JOHN JAY HIGH SCHOOL,2009,66010103,KATONAH-LEWISBORO UNION FREE SCHOOL DISTRICT,4890,BOCES PUTNAM-NORTHERN WESTCHESTER,66,WESTCHESTER,6
6.60101E+11,JOHN JAY HIGH SCHOOL,2010,66010103,KATONAH-LEWISBORO UNION FREE SCHOOL DISTRICT,4890,BOCES PUTNAM-NORTHERN WESTCHESTER,66,WESTCHESTER,6
6.60101E+11,JOHN JAY MIDDLE SCHOOL,2008,66010103,KATONAH-LEWISBORO UNION FREE SCHOOL DISTRICT,4890,BOCES PUTNAM-NORTHERN WESTCHESTER,66,WESTCHESTER,6
6.60101E+11,JOHN JAY MIDDLE SCHOOL,2009,66010103,KATONAH-LEWISBORO UNION FREE SCHOOL DISTRICT,4890,BOCES PUTNAM-NORTHERN WESTCHESTER,66,WESTCHESTER,6
6.60101E+11,JOHN JAY MIDDLE SCHOOL,2010,66010103,KATONAH-LEWISBORO UNION FREE SCHOOL DISTRICT,4890,BOCES PUTNAM-NORTHERN WESTCHESTER,66,WESTCHESTER,6
6.60101E+11,MEADOW POND ELEMENTARY SCHOOL,2008,66010103,KATONAH-LEWISBORO UNION FREE SCHOOL DISTRICT,4890,BOCES PUTNAM-NORTHERN WESTCHESTER,66,WESTCHESTER,6
6.60101E+11,MEADOW POND ELEMENTARY SCHOOL,2009,66010103,KATONAH-LEWISBORO UNION FREE SCHOOL DISTRICT,4890,BOCES PUTNAM-NORTHERN WESTCHESTER,66,WESTCHESTER,6
6.60101E+11,MEADOW POND ELEMENTARY SCHOOL,2010,66010103,KATONAH-LEWISBORO UNION FREE SCHOOL DISTRICT,4890,BOCES PUTNAM-NORTHERN WESTCHESTER,66,WESTCHESTER,6
6.60102E+11,BEDFORD VILLAGE ELEMENTARY SCHOOL,2008,66010206,BEDFORD CENTRAL SCHOOL DISTRICT,4890,BOCES PUTNAM-NORTHERN WESTCHESTER,66,WESTCHESTER,6
6.60102E+11,BEDFORD VILLAGE ELEMENTARY SCHOOL,2009,66010206,BEDFORD CENTRAL SCHOOL DISTRICT,4890,BOCES PUTNAM-NORTHERN WESTCHESTER,66,WESTCHESTER,6
6.60102E+11,BEDFORD VILLAGE ELEMENTARY SCHOOL,2010,66010206,BEDFORD CENTRAL SCHOOL DISTRICT,4890,BOCES PUTNAM-NORTHERN WESTCHESTER,66,WESTCHESTER,6
6.60102E+11,BEDFORD HILLS ELEMENTARY SCHOOL,2008,66010206,BEDFORD CENTRAL SCHOOL DISTRICT,4890,BOCES PUTNAM-NORTHERN WESTCHESTER,66,WESTCHESTER,6
6.60102E+11,BEDFORD HILLS ELEMENTARY SCHOOL,2009,66010206,BEDFORD CENTRAL SCHOOL DISTRICT,4890,BOCES PUTNAM-NORTHERN WESTCHESTER,66,WESTCHESTER,6
6.60102E+11,BEDFORD HILLS ELEMENTARY SCHOOL,2010,66010206,BEDFORD CENTRAL SCHOOL DISTRICT,4890,BOCES PUTNAM-NORTHERN WESTCHESTER,66,WESTCHESTER,6
6.60102E+11,MOUNT KISCO ELEMENTARY SCHOOL,2008,66010206,BEDFORD CENTRAL SCHOOL DISTRICT,4890,BOCES PUTNAM-NORTHERN WESTCHESTER,66,WESTCHESTER,6
